Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Mutual Inductance Segment L (H),Mutual Inductance Segment L+C (H),Final Mutual Inductance (H)
0.18000000000000002,0.5800000000000001,7,0.18000000000000002,0.5800000000000001,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.170349620416103e-07,3.170349620416103e-07,6.340699240832206e-07
0.18000000000000002,0.5800000000000001,7,0.18000000000000002,0.5800000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6215143885824536e-07,2.6215143885824536e-07,5.243028777164907e-07
0.18000000000000002,0.6200000000000001,36,0.18000000000000002,0.6200000000000001,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.768744937984765e-09,4.768744937984765e-09,9.53748987596953e-09
0.18000000000000002,0.6200000000000001,30,0.18000000000000002,0.6200000000000001,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.103080274445916e-09,9.103080274445916e-09,1.820616054889183e-08
0.18000000000000002,0.6200000000000001,25,0.18000000000000002,0.6200000000000001,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.708095659358539e-08,1.708095659358539e-08,3.416191318717078e-08
0.18000000000000002,0.6200000000000001,22,0.18000000000000002,0.6200000000000001,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.516133407743807e-08,2.516133407743807e-08,5.032266815487614e-08
0.18000000000000002,0.6200000000000001,19,0.18000000000000002,0.6200000000000001,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.006499094532799e-08,4.006499094532799e-08,8.012998189065598e-08
0.18000000000000002,0.6200000000000001,17,0.18000000000000002,0.6200000000000001,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.401314173952189e-08,5.401314173952189e-08,1.0802628347904378e-07
0.18000000000000002,0.6200000000000001,15,0.18000000000000002,0.6200000000000001,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.716003750488594e-08,7.716003750488594e-08,1.5432007500977188e-07
0.18000000000000002,0.6200000000000001,14,0.18000000000000002,0.6200000000000001,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.62042406228476e-08,8.62042406228476e-08,1.724084812456952e-07
0.18000000000000002,0.6200000000000001,13,0.18000000000000002,0.6200000000000001,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0234202592815258e-07,1.0234202592815258e-07,2.0468405185630516e-07
0.18000000000000002,0.6200000000000001,12,0.18000000000000002,0.6200000000000001,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2499627507606042e-07,1.2499627507606042e-07,2.4999255015212083e-07
0.18000000000000002,0.6200000000000001,11,0.18000000000000002,0.6200000000000001,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.510409902753728e-07,1.510409902753728e-07,3.020819805507456e-07
0.18000000000000002,0.6200000000000001,10,0.18000000000000002,0.6200000000000001,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.966623718706225e-07,1.966623718706225e-07,3.93324743741245e-07
0.18000000000000002,0.6200000000000001,9,0.18000000000000002,0.6200000000000001,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.594258872629116e-07,2.594258872629116e-07,5.188517745258232e-07
0.18000000000000002,0.6200000000000001,9,0.18000000000000002,0.6200000000000001,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1682844314339162e-07,2.1682844314339162e-07,4.3365688628678324e-07
0.18000000000000002,0.6200000000000001,8,0.18000000000000002,0.6200000000000001,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8462503212139666e-07,2.8462503212139666e-07,5.692500642427933e-07
0.18000000000000002,0.6200000000000001,8,0.18000000000000002,0.6200000000000001,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.495704793054768e-07,2.495704793054768e-07,4.991409586109536e-07
0.18000000000000002,0.6200000000000001,7,0.18000000000000002,0.6200000000000001,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.464528127712498e-07,3.464528127712498e-07,6.929056255424995e-07
0.18000000000000002,0.6200000000000001,7,0.18000000000000002,0.6200000000000001,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.9175762002717124e-07,2.9175762002717124e-07,5.835152400543425e-07
0.18000000000000002,0.6200000000000001,7,0.18000000000000002,0.6200000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5993116077485404e-07,2.5993116077485404e-07,5.198623215497081e-07
0.18000000000000002,0.6600000000000001,36,0.18000000000000002,0.6600000000000001,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.882578889819286e-09,4.882578889819286e-09,9.765157779638573e-09
0.18000000000000002,0.6600000000000001,30,0.18000000000000002,0.6600000000000001,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.313008293130764e-09,9.313008293130764e-09,1.862601658626153e-08
0.18000000000000002,0.6600000000000001,25,0.18000000000000002,0.6600000000000001,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7468561244236403e-08,1.7468561244236403e-08,3.4937122488472806e-08
0.18000000000000002,0.6600000000000001,22,0.18000000000000002,0.6600000000000001,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5736431717400647e-08,2.5736431717400647e-08,5.1472863434801295e-08
0.18000000000000002,0.6600000000000001,19,0.18000000000000002,0.6600000000000001,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.1029871636631657e-08,4.1029871636631657e-08,8.205974327326331e-08
0.18000000000000002,0.6600000000000001,17,0.18000000000000002,0.6600000000000001,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.5336377386263215e-08,5.5336377386263215e-08,1.1067275477252643e-07
0.18000000000000002,0.6600000000000001,15,0.18000000000000002,0.6600000000000001,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.198718028799031e-08,8.198718028799031e-08,1.6397436057598062e-07
0.18000000000000002,0.6600000000000001,14,0.18000000000000002,0.6600000000000001,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.169734801176037e-08,9.169734801176037e-08,1.8339469602352075e-07
0.18000000000000002,0.6600000000000001,13,0.18000000000000002,0.6600000000000001,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0913070679498349e-07,1.0913070679498349e-07,2.1826141358996698e-07
0.18000000000000002,0.6600000000000001,12,0.18000000000000002,0.6600000000000001,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3367813748458343e-07,1.3367813748458343e-07,2.6735627496916686e-07
0.18000000000000002,0.6600000000000001,11,0.18000000000000002,0.6600000000000001,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5474897435011915e-07,1.5474897435011915e-07,3.094979487002383e-07
0.18000000000000002,0.6600000000000001,10,0.18000000000000002,0.6600000000000001,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.8980489889840843e-07,1.8980489889840843e-07,3.7960979779681686e-07
0.18000000000000002,0.6600000000000001,9,0.18000000000000002,0.6600000000000001,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.553050689044118e-07,2.553050689044118e-07,5.106101378088236e-07
0.18000000000000002,0.6600000000000001,9,0.18000000000000002,0.6600000000000001,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.097986495066834e-07,2.097986495066834e-07,4.195972990133668e-07
0.18000000000000002,0.6600000000000001,8,0.18000000000000002,0.6600000000000001,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.7893866313398415e-07,2.7893866313398415e-07,5.578773262679683e-07
0.18000000000000002,0.6600000000000001,8,0.18000000000000002,0.6600000000000001,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3118496191702747e-07,2.3118496191702747e-07,4.6236992383405494e-07
0.18000000000000002,0.6600000000000001,7,0.18000000000000002,0.6600000000000001,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.252438686744231e-07,3.252438686744231e-07,6.504877373488462e-07
0.18000000000000002,0.6600000000000001,7,0.18000000000000002,0.6600000000000001,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8365372405921706e-07,2.8365372405921706e-07,5.673074481184341e-07
0.18000000000000002,0.6600000000000001,7,0.18000000000000002,0.6600000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.372144096877945e-07,2.372144096877945e-07,4.74428819375589e-07
0.18000000000000002,0.7000000000000002,36,0.18000000000000002,0.7000000000000002,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.849750099222363e-09,4.849750099222363e-09,9.699500198444725e-09
0.18000000000000002,0.7000000000000002,30,0.18000000000000002,0.7000000000000002,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.468390008471778e-09,9.468390008471778e-09,1.8936780016943556e-08
0.18000000000000002,0.7000000000000002,25,0.18000000000000002,0.7000000000000002,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7743932592696688e-08,1.7743932592696688e-08,3.5487865185393377e-08
0.18000000000000002,0.7000000000000002,22,0.18000000000000002,0.7000000000000002,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.613299905925462e-08,2.613299905925462e-08,5.226599811850924e-08
0.18000000000000002,0.7000000000000002,19,0.18000000000000002,0.7000000000000002,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.304844478541018e-08,4.304844478541018e-08,8.609688957082036e-08
0.18000000000000002,0.7000000000000002,17,0.18000000000000002,0.7000000000000002,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.817129882204281e-08,5.817129882204281e-08,1.1634259764408562e-07
0.18000000000000002,0.7000000000000002,15,0.18000000000000002,0.7000000000000002,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.34676615429824e-08,8.34676615429824e-08,1.669353230859648e-07
0.18000000000000002,0.7000000000000002,14,0.18000000000000002,0.7000000000000002,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.681589743114943e-08,9.681589743114943e-08,1.9363179486229885e-07
0.18000000000000002,0.7000000000000002,13,0.18000000000000002,0.7000000000000002,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0989968126057859e-07,1.0989968126057859e-07,2.1979936252115718e-07
0.18000000000000002,0.7000000000000002,12,0.18000000000000002,0.7000000000000002,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2776355145636948e-07,1.2776355145636948e-07,2.5552710291273897e-07
0.18000000000000002,0.7000000000000002,11,0.18000000000000002,0.7000000000000002,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5054322955578116e-07,1.5054322955578116e-07,3.010864591115623e-07
0.18000000000000002,0.7000000000000002,10,0.18000000000000002,0.7000000000000002,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.842201714066615e-07,1.842201714066615e-07,3.68440342813323e-07
0.18000000000000002,0.7000000000000002,9,0.18000000000000002,0.7000000000000002,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3559224170372104e-07,2.3559224170372104e-07,4.711844834074421e-07
0.18000000000000002,0.7000000000000002,9,0.18000000000000002,0.7000000000000002,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.954549549186541e-07,1.954549549186541e-07,3.909099098373082e-07
0.18000000000000002,0.7000000000000002,8,0.18000000000000002,0.7000000000000002,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5856544054294557e-07,2.5856544054294557e-07,5.171308810858911e-07
0.18000000000000002,0.7000000000000002,8,0.18000000000000002,0.7000000000000002,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1313888556463793e-07,2.1313888556463793e-07,4.2627777112927585e-07
0.18000000000000002,0.7000000000000002,7,0.18000000000000002,0.7000000000000002,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.1644609694323003e-07,3.1644609694323003e-07,6.328921938864601e-07
0.18000000000000002,0.7000000000000002,7,0.18000000000000002,0.7000000000000002,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6437710119812986e-07,2.6437710119812986e-07,5.287542023962597e-07
0.18000000000000002,0.7000000000000002,7,0.18000000000000002,0.7000000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3435046422085928e-07,2.3435046422085928e-07,4.6870092844171856e-07
0.18000000000000002,0.7400000000000002,36,0.18000000000000002,0.7400000000000002,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.902547248680541e-09,4.902547248680541e-09,9.805094497361082e-09
0.18000000000000002,0.7400000000000002,30,0.18000000000000002,0.7400000000000002,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.566909181794525e-09,9.566909181794525e-09,1.913381836358905e-08
0.18000000000000002,0.7400000000000002,25,0.18000000000000002,0.7400000000000002,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.8442286935354203e-08,1.8442286935354203e-08,3.688457387070841e-08
0.18000000000000002,0.7400000000000002,22,0.18000000000000002,0.7400000000000002,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.719001319336777e-08,2.719001319336777e-08,5.438002638673554e-08
0.18000000000000002,0.7400000000000002,19,0.18000000000000002,0.7400000000000002,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.345789730173935e-08,4.345789730173935e-08,8.69157946034787e-08
0.18000000000000002,0.7400000000000002,17,0.18000000000000002,0.7400000000000002,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.078155632642544e-08,6.078155632642544e-08,1.2156311265285088e-07
0.18000000000000002,0.7400000000000002,15,0.18000000000000002,0.7400000000000002,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.368433798536031e-08,8.368433798536031e-08,1.6736867597072062e-07
0.18000000000000002,0.7400000000000002,14,0.18000000000000002,0.7400000000000002,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.091948542456712e-08,9.091948542456712e-08,1.8183897084913424e-07
0.18000000000000002,0.7400000000000002,13,0.18000000000000002,0.7400000000000002,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0286845305442725e-07,1.0286845305442725e-07,2.057369061088545e-07
0.18000000000000002,0.7400000000000002,12,0.18000000000000002,0.7400000000000002,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1782422705250086e-07,1.1782422705250086e-07,2.3564845410500172e-07
0.18000000000000002,0.7400000000000002,11,0.18000000000000002,0.7400000000000002,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3973486950688964e-07,1.3973486950688964e-07,2.794697390137793e-07
0.18000000000000002,0.7400000000000002,10,0.18000000000000002,0.7400000000000002,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7243280371188963e-07,1.7243280371188963e-07,3.4486560742377926e-07
0.18000000000000002,0.7400000000000002,9,0.18000000000000002,0.7400000000000002,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1961176527273626e-07,2.1961176527273626e-07,4.392235305454725e-07
0.18000000000000002,0.7400000000000002,9,0.18000000000000002,0.7400000000000002,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.8133458748405203e-07,1.8133458748405203e-07,3.6266917496810405e-07
0.18000000000000002,0.7400000000000002,8,0.18000000000000002,0.7400000000000002,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5231703680307577e-07,2.5231703680307577e-07,5.046340736061515e-07
0.18000000000000002,0.7400000000000002,8,0.18000000000000002,0.7400000000000002,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.111594428475376e-07,2.111594428475376e-07,4.223188856950752e-07
0.18000000000000002,0.7400000000000002,7,0.18000000000000002,0.7400000000000002,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8908607115639457e-07,2.8908607115639457e-07,5.781721423127891e-07
0.18000000000000002,0.7400000000000002,7,0.18000000000000002,0.7400000000000002,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.558339062931875e-07,2.558339062931875e-07,5.11667812586375e-07
0.18000000000000002,0.7400000000000002,7,0.18000000000000002,0.7400000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1687745177947472e-07,2.1687745177947472e-07,4.3375490355894945e-07
0.18000000000000002,0.7800000000000002,36,0.18000000000000002,0.7800000000000002,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.927307890248213e-09,4.927307890248213e-09,9.854615780496426e-09
0.18000000000000002,0.7800000000000002,30,0.18000000000000002,0.7800000000000002,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.606243564277383e-09,9.606243564277383e-09,1.9212487128554766e-08
0.18000000000000002,0.7800000000000002,25,0.18000000000000002,0.7800000000000002,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.850703483056042e-08,1.850703483056042e-08,3.701406966112084e-08
0.18000000000000002,0.7800000000000002,22,0.18000000000000002,0.7800000000000002,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.815217417399296e-08,2.815217417399296e-08,5.630434834798592e-08
0.18000000000000002,0.7800000000000002,19,0.18000000000000002,0.7800000000000002,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.337842074063358e-08,4.337842074063358e-08,8.675684148126716e-08
0.18000000000000002,0.7800000000000002,17,0.18000000000000002,0.7800000000000002,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.7327509637891666e-08,5.7327509637891666e-08,1.1465501927578333e-07
0.18000000000000002,0.7800000000000002,15,0.18000000000000002,0.7800000000000002,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.791975836812148e-08,7.791975836812148e-08,1.5583951673624296e-07
0.18000000000000002,0.7800000000000002,14,0.18000000000000002,0.7800000000000002,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.512120465778253e-08,8.512120465778253e-08,1.7024240931556506e-07
0.18000000000000002,0.7800000000000002,13,0.18000000000000002,0.7800000000000002,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.49516063906268e-08,9.49516063906268e-08,1.899032127812536e-07
0.18000000000000002,0.7800000000000002,12,0.18000000000000002,0.7800000000000002,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0943640588206595e-07,1.0943640588206595e-07,2.188728117641319e-07
0.18000000000000002,0.7800000000000002,11,0.18000000000000002,0.7800000000000002,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3081483459962905e-07,1.3081483459962905e-07,2.616296691992581e-07
0.18000000000000002,0.7800000000000002,10,0.18000000000000002,0.7800000000000002,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5858893689447746e-07,1.5858893689447746e-07,3.171778737889549e-07
0.18000000000000002,0.7800000000000002,9,0.18000000000000002,0.7800000000000002,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.0074920874556325e-07,2.0074920874556325e-07,4.014984174911265e-07
0.18000000000000002,0.7800000000000002,9,0.18000000000000002,0.7800000000000002,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7696347521253782e-07,1.7696347521253782e-07,3.5392695042507564e-07
0.18000000000000002,0.7800000000000002,8,0.18000000000000002,0.7800000000000002,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3225512706205945e-07,2.3225512706205945e-07,4.645102541241189e-07
0.18000000000000002,0.7800000000000002,8,0.18000000000000002,0.7800000000000002,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9335434289935666e-07,1.9335434289935666e-07,3.867086857987133e-07
0.18000000000000002,0.7800000000000002,7,0.18000000000000002,0.7800000000000002,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.858217803798182e-07,2.858217803798182e-07,5.716435607596364e-07
0.18000000000000002,0.7800000000000002,7,0.18000000000000002,0.7800000000000002,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.368005809599292e-07,2.368005809599292e-07,4.736011619198584e-07
0.18000000000000002,0.7800000000000002,7,0.18000000000000002,0.7800000000000002,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.088159894145498e-07,2.088159894145498e-07,4.176319788290996e-07
0.22000000000000003,0.06,31,0.22000000000000003,0.06,31,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6515089040406676e-10,2.6515089040406676e-10,5.303017808081335e-10
0.22000000000000003,0.06,26,0.22000000000000003,0.06,26,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.879975781377625e-10,4.879975781377625e-10,9.75995156275525e-10
0.22000000000000003,0.06,22,0.22000000000000003,0.06,22,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.415883409977735e-10,8.415883409977735e-10,1.683176681995547e-09
0.22000000000000003,0.06,20,0.22000000000000003,0.06,20,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0559444738351258e-09,1.0559444738351258e-09,2.1118889476702515e-09
0.22000000000000003,0.06,17,0.22000000000000003,0.06,17,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.71352879475616e-09,1.71352879475616e-09,3.42705758951232e-09
0.22000000000000003,0.06,16,0.22000000000000003,0.06,16,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.857977122011115e-09,1.857977122011115e-09,3.71595424402223e-09
0.22000000000000003,0.06,14,0.22000000000000003,0.06,14,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.6133497450202894e-09,2.6133497450202894e-09,5.226699490040579e-09
